Airtime,Carrier,Carrier_Delay,Day_of_week,Delay_Minutes,Dest,Distance,Date,Flight_Num,Late_Aircraft_Delay,NAS_Delay,Origin,Security_Delay,Tailnum,Weather_Delay,Temp,Dewpoint,Fog,Hail,Precip,Rain,Pressure,Snow,Thunder,Tornado,Visibility,Windspeed,Dep_hour
55.0,DL,,5,-5.0,DAB,366.0,2012-09-07,1019,,,ATL,,N962DN,,28.3,21.1,0.0,0.0,0.0,0.0,101.51,0.0,0.0,0.0,9.8,2.1,15
134.0,DL,,7,-10.0,LGA,950.0,2012-03-11,2076,,,MCO,,N967DL,,20.0,18.3,0.0,0.0,0.0,1.0,102.36,0.0,0.0,0.0,6.8,4.6000000000000005,10
42.0,MQ,,4,-3.0,CVG,265.0,2012-11-08,4367,,,ORD,,N679MQ,,5.6000000000000005,3.9,0.0,0.0,0.0,0.0,102.28,0.0,0.0,0.0,6.5,2.1,14
51.0,US,,4,-2.0,JAX,328.0,2012-04-05,1475,,,CLT,,N107US,,17.2,7.800000000000002,0.0,0.0,-1.0,1.0,100.67,0.0,1.0,0.0,9.7,5.7,22
202.0,B6,,6,8.0,SJU,1598.0,2012-07-28,703,,,JFK,,N587JB,,25.0,22.200000000000006,0.0,0.0,0.0,1.0,101.35,0.0,0.0,0.0,8.6,2.6,15
25.0,EV,,5,10.0,GSP,153.0,2012-12-28,4959,,,ATL,,N740EV,,1.1,-2.2,0.0,0.0,0.0,0.0,101.89,0.0,0.0,0.0,10.0,0.0,12
71.0,WN,,4,-4.0,SLC,507.0,2012-03-15,550,,,PHX,,N352SW,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,7
75.0,UA,37.0,5,58.0,DCA,612.0,2012-12-14,608,3.0,0.0,ORD,0.0,N489UA,0.0,0.0,-3.3000000000000003,0.0,0.0,0.0,0.0,102.16,0.0,0.0,0.0,10.0,1.5,10
76.0,WN,,1,0.0,SLC,507.0,2012-01-23,122,,,PHX,,N749SW,,7.800000000000002,-2.2,0.0,0.0,0.0,0.0,101.87,0.0,0.0,0.0,10.0,2.1,9
266.0,US,0.0,7,-2.0,PHX,2075.0,2012-08-05,338,0.0,24.0,PHL,0.0,N663AW,0.0,25.6,23.9,0.0,0.0,0.0,1.0,102.07,0.0,1.0,0.0,9.7,2.6,10
114.0,DL,,1,-1.0,MCI,692.0,2012-06-11,1272,,,ATL,,N917DN,,21.0,19.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,6.6,3.6,8
47.0,WN,,4,1.0,PHX,255.0,2012-11-08,161,,,LAS,,N601WN,,20.0,-2.8000000000000003,0.0,0.0,0.0,0.0,100.61,0.0,0.0,0.0,10.0,7.2,13
242.0,WN,,7,2.0,RDU,2026.0,2012-05-13,3957,,,LAS,,N283WN,,25.0,-13.9,0.0,0.0,0.0,0.0,101.06,0.0,0.0,0.0,10.0,4.6000000000000005,9
118.0,F9,,5,12.0,GRR,1015.0,2012-03-02,254,,,DEN,,N906FR,,-5.0,-7.800000000000002,0.0,0.0,0.0,0.0,101.4,1.0,0.0,0.0,9.3,3.6,15
190.0,UA,,7,18.0,LAS,1514.0,2012-04-22,1729,,,ORD,,N38444,,10.0,-1.7000000000000002,0.0,0.0,0.0,0.0,101.91,0.0,0.0,0.0,10.0,,18
48.0,WN,,6,-5.0,SJC,308.0,2012-06-16,1796,,,LAX,,N509SW,,17.2,13.9,0.0,0.0,0.0,0.0,100.96,0.0,0.0,0.0,9.7,2.6,11
296.0,UA,14.0,4,147.0,JFK,2586.0,2012-03-08,314,127.0,0.0,SFO,0.0,N505UA,0.0,8.9,3.3000000000000003,0.0,0.0,0.0,0.0,102.61,0.0,0.0,0.0,10.0,0.0,16
149.0,WN,,2,2.0,SEA,1024.0,2012-07-03,1639,,,DEN,,N255WN,,26.1,7.2,0.0,0.0,0.0,1.0,100.72,0.0,1.0,0.0,10.0,5.1000000000000005,14
88.0,DL,8.0,6,159.0,ATL,689.0,2012-03-10,54,132.0,0.0,IAH,0.0,N904DL,0.0,11.7,9.4,0.0,0.0,0.0,1.0,102.28,0.0,1.0,0.0,8.9,5.1000000000000005,18
,AA,,1,,TUL,237.0,2012-03-19,1410,,,DFW,,N584AA,,25.6,16.7,0.0,0.0,0.0,1.0,100.14,0.0,1.0,0.0,10.0,11.8,22
,MQ,,4,,LSE,215.0,2012-10-25,4131,,,ORD,,N805MQ,,22.200000000000006,16.1,0.0,0.0,0.0,1.0,100.71,0.0,0.0,0.0,10.0,8.200000000000001,16
205.0,AA,,5,4.0,SFO,1464.0,2012-02-24,439,,,DFW,,N5EAAA,,8.3,-6.7,0.0,0.0,0.0,0.0,101.74,0.0,0.0,0.0,10.0,7.7,11
62.0,WN,6.0,7,30.0,LAX,337.0,2012-06-24,3409,24.0,9.0,SFO,0.0,N953WN,0.0,17.8,6.1000000000000005,0.0,0.0,0.0,0.0,101.8,0.0,0.0,0.0,10.0,6.2,20
101.0,US,0.0,2,0.0,BUF,546.0,2012-01-03,1942,0.0,25.0,CLT,0.0,N749US,0.0,-4.4,-11.7,0.0,0.0,0.0,0.0,102.12,0.0,0.0,0.0,10.0,3.1,9
134.0,DL,,5,-2.0,LGA,1020.0,2012-05-04,2096,,,MSP,,N329NW,,12.8,9.4,0.0,0.0,0.0,1.0,101.47,0.0,0.0,0.0,10.0,3.6,10
106.0,US,,1,-7.0,SFO,651.0,2012-01-16,403,,,PHX,,N669AW,,13.9,2.8000000000000003,0.0,0.0,-1.0,0.0,101.6,0.0,0.0,0.0,10.0,3.6,8
164.0,UA,,4,19.0,LAX,1379.0,2012-08-09,47,,,IAH,,N57868,,33.300000000000004,21.700000000000006,0.0,0.0,0.0,0.0,101.39,0.0,0.0,0.0,10.0,3.6,19
38.0,OO,,3,-6.0,SBP,156.0,2012-04-18,5651,,,LAX,,N582SW,,13.3,11.1,0.0,0.0,0.0,0.0,101.44,0.0,0.0,0.0,9.7,0.0,13
87.0,DL,,2,-4.0,ATL,606.0,2012-07-31,812,,,ORD,,N766NC,,21.700000000000006,19.4,0.0,0.0,0.0,1.0,101.17,0.0,1.0,0.0,10.0,2.1,12
,OO,,6,,SLC,368.0,2012-02-25,4535,,,LAS,,N810SK,,11.1,-10.6,0.0,0.0,0.0,0.0,101.78,0.0,0.0,0.0,10.0,3.1,6
64.0,EV,,4,-8.0,OAJ,399.0,2012-08-02,5354,,,ATL,,N937EV,,25.6,20.0,0.0,0.0,0.0,1.0,101.15,0.0,1.0,0.0,9.9,0.0,9
70.0,VX,,3,-10.0,SFO,414.0,2012-11-21,251,,,LAS,,N624VA,,9.4,0.6000000000000001,0.0,0.0,0.0,0.0,101.61,0.0,0.0,0.0,10.0,3.1,13
49.0,EV,,3,-3.0,MSY,305.0,2012-08-08,4494,,,IAH,,N15932,,28.3,23.9,0.0,0.0,0.0,0.0,101.56,0.0,0.0,0.0,10.0,1.5,14
97.0,WN,,4,1.0,BNA,616.0,2012-07-12,599,,,MCO,,N706SW,,25.0,23.3,0.0,0.0,0.0,1.0,101.72,0.0,0.0,0.0,10.0,2.1,13
73.0,DL,,1,0.0,DTW,500.0,2012-09-03,1330,,,CLT,,N370NB,,29.4,22.8,0.0,0.0,0.0,1.0,101.62,0.0,1.0,0.0,9.6,2.6,16
114.0,UA,,3,0.0,ORD,925.0,2012-01-18,1037,,,IAH,,N57439,,8.3,-1.1,0.0,0.0,0.0,0.0,102.45,0.0,0.0,0.0,10.0,5.1000000000000005,8
49.0,WN,,1,-2.0,ABQ,328.0,2012-07-09,2608,,,PHX,,N334SW,,33.300000000000004,13.9,0.0,0.0,0.0,0.0,100.82,0.0,0.0,0.0,10.0,1.5,12
156.0,AA,,2,3.0,ONT,1188.0,2012-01-10,1903,,,DFW,,N530AA,,6.7,5.6000000000000005,0.0,0.0,1.0,1.0,101.45,0.0,1.0,0.0,5.9,4.6000000000000005,9
55.0,YV,,7,0.0,CVG,335.0,2012-10-07,2635,,,CLT,,N918FJ,,13.3,10.6,0.0,0.0,0.0,1.0,101.85,0.0,1.0,0.0,9.4,3.1,22
,EV,,1,,ATL,689.0,2012-06-18,4156,,,IAH,,N11539,,28.3,21.1,0.0,0.0,0.0,0.0,101.15,0.0,0.0,0.0,10.0,1.5,16
193.0,AA,,1,8.0,LAS,1514.0,2012-03-19,2451,,,ORD,,N3DDAA,,23.9,16.1,0.0,0.0,0.0,1.0,101.34,0.0,0.0,0.0,9.9,4.6000000000000005,21
248.0,VX,,5,-5.0,LAX,1745.0,2012-04-06,231,,,ORD,,N629VA,,0.6000000000000001,-1.7000000000000002,0.0,0.0,0.0,0.0,102.29,0.0,0.0,0.0,10.0,0.0,8
130.0,B6,0.0,7,-1.0,LGA,950.0,2012-09-16,398,0.0,15.0,MCO,0.0,N649JB,0.0,29.4,21.700000000000006,0.0,0.0,0.0,0.0,101.78,0.0,0.0,0.0,10.0,3.1,16
124.0,EV,,5,0.0,CLT,912.0,2012-08-10,4680,,,IAH,,N14148,,35.0,23.3,0.0,0.0,0.0,1.0,101.21,0.0,1.0,0.0,10.0,5.1000000000000005,18
104.0,DL,,5,-6.0,LGA,762.0,2012-11-09,486,,,ATL,,N648DL,,11.1,3.9,0.0,0.0,0.0,0.0,102.63,0.0,0.0,0.0,9.9,2.6,15
83.0,OO,,7,19.0,SLC,590.0,2012-03-18,6393,,,LAX,,N710SK,,7.800000000000002,4.4,0.0,0.0,0.0,1.0,100.72,0.0,0.0,0.0,9.6,4.1000000000000005,7
69.0,VX,,5,-1.0,LAS,414.0,2012-08-31,1916,,,SFO,,N853VA,,16.7,10.0,0.0,0.0,0.0,0.0,101.53,0.0,0.0,0.0,9.5,6.2,21
218.0,UA,,4,-3.0,SJU,1608.0,2012-11-08,1653,,,EWR,,N76504,,2.2,-2.8000000000000003,0.0,0.0,0.0,1.0,100.77,1.0,0.0,0.0,7.0,6.7,8
53.0,OO,,5,-8.0,ABQ,328.0,2012-09-07,2988,,,PHX,,N468CA,,26.700000000000006,20.6,0.0,0.0,0.0,1.0,101.17,0.0,0.0,0.0,9.5,0.0,22
25.0,MQ,,1,-5.0,MSN,108.0,2012-06-11,4180,,,ORD,,N646MQ,,25.0,18.3,0.0,0.0,0.0,1.0,101.14,0.0,0.0,0.0,10.0,3.1,14
93.0,MQ,,5,-3.0,RIC,642.0,2012-03-16,4047,,,ORD,,N925MQ,,19.4,10.6,0.0,0.0,0.0,0.0,101.79,0.0,0.0,0.0,9.4,,16
43.0,EV,,1,14.0,STL,258.0,2012-06-11,6093,,,ORD,,N31131,,27.8,18.9,0.0,0.0,0.0,1.0,100.98,0.0,0.0,0.0,10.0,6.2,16
,DL,,1,,RIC,481.0,2012-10-29,2399,,,ATL,,N647DL,,7.2,0.0,0.0,0.0,0.0,0.0,101.16,0.0,0.0,0.0,10.0,7.7,12
122.0,DL,0.0,2,80.0,BOS,946.0,2012-07-03,900,0.0,45.0,ATL,0.0,N978DL,80.0,35.0,19.4,0.0,0.0,0.0,1.0,101.67,0.0,1.0,0.0,9.7,5.1000000000000005,17
226.0,AA,,2,-5.0,DFW,1562.0,2012-10-02,1897,,,BOS,,N5CDAA,,14.4,10.6,0.0,0.0,0.0,1.0,101.54,0.0,0.0,0.0,10.0,2.6,10
152.0,WN,,3,-1.0,ABQ,1180.0,2012-11-28,3245,,,SEA,,N247WN,,3.9,2.2,0.0,0.0,0.0,1.0,100.93,0.0,0.0,0.0,9.8,2.6,14
40.0,DL,,7,-8.0,CHS,259.0,2012-09-16,1131,,,ATL,,N984DL,,28.3,16.7,0.0,0.0,0.0,1.0,101.79,0.0,0.0,0.0,10.0,3.6,18
304.0,UA,,3,-2.0,JFK,2586.0,2012-10-17,521,,,SFO,,N508UA,,28.3,3.9,0.0,0.0,0.0,0.0,101.01,0.0,0.0,0.0,10.0,2.1,23
47.0,WN,,3,-1.0,LAX,236.0,2012-10-24,3031,,,LAS,,N267WN,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,8
224.0,WN,,4,11.0,MCO,2039.0,2012-11-15,1548,,,LAS,,N8319F,,10.0,-5.0,0.0,0.0,0.0,0.0,102.06,0.0,0.0,0.0,10.0,3.1,16
27.0,DL,,7,-4.0,AGS,143.0,2012-01-01,918,,,ATL,,N671MC,,15.0,12.2,0.0,0.0,0.0,0.0,101.91,0.0,0.0,0.0,9.9,7.2,17
25.0,MQ,,1,-12.0,SAN,109.0,2012-04-02,3016,,,LAX,,N848MQ,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,8
52.0,OO,,4,-5.0,BUR,326.0,2012-12-06,5603,,,SFO,,N941SW,,13.9,7.2,0.0,0.0,0.0,0.0,101.97,0.0,0.0,0.0,9.5,2.6,20
158.0,UA,,3,-4.0,DCA,1208.0,2012-02-29,1153,,,IAH,,N58606,,21.700000000000006,18.9,0.0,0.0,0.0,0.0,101.53,0.0,0.0,0.0,9.5,2.1,9
171.0,US,130.0,3,148.0,PHX,1276.0,2012-10-03,261,6.0,0.0,MSP,0.0,N660AW,0.0,22.8,2.8000000000000003,0.0,0.0,0.0,0.0,101.18,0.0,0.0,0.0,9.0,4.1000000000000005,18
152.0,MQ,,2,-1.0,CLE,1080.0,2012-10-16,3592,,,MIA,,N600MQ,,29.4,20.6,0.0,0.0,0.0,0.0,100.86,0.0,0.0,0.0,10.0,4.1000000000000005,20
101.0,VX,,1,4.0,SFO,679.0,2012-10-08,1757,,,SEA,,N621VA,,8.9,3.3000000000000003,0.0,0.0,0.0,0.0,101.48,0.0,0.0,0.0,10.0,1.5,14
321.0,DL,0.0,1,-2.0,LAX,2475.0,2012-09-03,120,0.0,17.0,JFK,0.0,N722TW,0.0,22.200000000000006,21.1,0.0,0.0,4.0,1.0,101.92,0.0,0.0,0.0,9.4,5.1000000000000005,9
132.0,US,,4,-2.0,TPA,920.0,2012-08-09,1241,,,PHL,,N702UW,,23.3,22.8,1.0,0.0,0.0,0.0,101.46,0.0,0.0,0.0,8.6,0.0,12
71.0,DL,,1,12.0,RSW,515.0,2012-11-05,1458,,,ATL,,N557NW,,5.0,2.2,0.0,0.0,0.0,0.0,101.79,0.0,0.0,0.0,10.0,2.1,11
101.0,US,,1,-3.0,CLT,728.0,2012-12-03,1021,,,BOS,,N161UW,,10.0,7.2,0.0,0.0,0.0,1.0,101.69,0.0,0.0,0.0,9.3,4.1000000000000005,8
90.0,DL,,7,0.0,DTW,594.0,2012-07-29,1166,,,ATL,,N591NW,,30.0,20.0,0.0,0.0,0.0,0.0,101.67,0.0,0.0,0.0,10.0,3.1,15
54.0,WN,0.0,4,59.0,OAK,337.0,2012-08-02,711,56.0,0.0,LAX,0.0,N380SW,0.0,16.7,15.0,1.0,0.0,0.0,0.0,101.47,0.0,0.0,0.0,8.7,2.6,11
168.0,AA,,1,-3.0,LGA,1389.0,2012-02-13,744,,,DFW,,N3EPAA,,3.9,2.2,0.0,0.0,0.0,1.0,101.58,1.0,0.0,0.0,7.6,4.1000000000000005,17
65.0,DL,,5,0.0,SRQ,444.0,2012-01-06,776,,,ATL,,N947DL,,17.8,-4.4,0.0,0.0,0.0,0.0,101.83,0.0,0.0,0.0,10.0,4.6000000000000005,22
147.0,OO,,6,7.0,ABQ,1118.0,2012-11-24,5538,,,ORD,,N750SK,,-2.8000000000000003,-8.9,0.0,0.0,0.0,0.0,102.36,0.0,0.0,0.0,10.0,4.6000000000000005,10
85.0,OO,,5,-1.0,TUS,639.0,2012-09-21,6505,,,DEN,,N946SW,,23.9,-3.9,0.0,0.0,0.0,0.0,101.69,0.0,0.0,0.0,9.9,0.0,19
92.0,OO,,3,-8.0,FAT,749.0,2012-02-22,3490,,,SEA,,N215AG,,8.9,2.2,0.0,0.0,0.0,1.0,101.98,0.0,0.0,0.0,8.4,7.7,19
63.0,WN,,6,-2.0,SNA,372.0,2012-02-18,1336,,,SFO,,N489WN,,10.6,9.4,0.0,0.0,0.0,0.0,102.3,0.0,0.0,0.0,9.5,5.7,11
163.0,US,,2,-2.0,MSP,1276.0,2012-11-20,57,,,PHX,,N629AW,,16.1,3.9,0.0,0.0,0.0,0.0,101.89,0.0,0.0,0.0,10.0,0.0,9
99.0,MQ,,4,5.0,MIA,650.0,2012-11-15,3483,,,CLT,,N634MQ,,6.7,0.6000000000000001,0.0,0.0,0.0,1.0,102.53,0.0,0.0,0.0,9.0,3.6,19
80.0,DL,,2,8.0,ATL,606.0,2012-10-23,1977,,,ORD,,N762NC,,19.4,17.2,0.0,0.0,0.0,1.0,101.19,0.0,1.0,0.0,4.5,3.1,18
313.0,US,0.0,7,108.0,SEA,2378.0,2012-04-22,78,85.0,0.0,PHL,0.0,N642AW,0.0,10.6,9.4,0.0,0.0,1.0,1.0,100.53,0.0,1.0,0.0,7.6,8.200000000000001,18
146.0,AA,103.0,5,131.0,PSP,1126.0,2012-09-14,340,24.0,0.0,DFW,0.0,N470AA,0.0,20.6,15.6,0.0,0.0,0.0,1.0,102.26,0.0,0.0,0.0,10.0,5.1000000000000005,18
105.0,DL,,7,-4.0,CVG,757.0,2012-11-18,990,,,MCO,,N3757D,,22.200000000000006,14.4,0.0,0.0,0.0,0.0,102.17,0.0,0.0,0.0,10.0,6.7,17
92.0,EV,,1,-4.0,ALB,723.0,2012-05-14,6022,,,ORD,,N11176,,10.6,2.8000000000000003,0.0,0.0,0.0,0.0,101.95,0.0,0.0,0.0,10.0,0.0,7
37.0,MQ,40.0,5,40.0,SHV,190.0,2012-06-01,2933,0.0,0.0,DFW,0.0,N802MQ,0.0,24.4,10.0,0.0,0.0,0.0,0.0,101.6,0.0,0.0,0.0,10.0,2.1,16
66.0,EV,,4,-3.0,BUF,473.0,2012-10-04,6178,,,ORD,,N16541,,14.4,12.8,0.0,0.0,0.0,1.0,101.67,0.0,0.0,0.0,8.8,2.6,9
278.0,AA,,5,-1.0,JFK,2248.0,2012-10-19,1936,,,LAS,,N3CFAA,,17.2,-0.6000000000000001,0.0,0.0,0.0,0.0,101.39,0.0,0.0,0.0,10.0,3.1,10
301.0,UA,0.0,2,101.0,JFK,2475.0,2012-07-31,416,0.0,91.0,LAX,0.0,N554UA,0.0,17.8,15.6,1.0,0.0,0.0,0.0,101.43,0.0,0.0,0.0,7.5,2.1,11
217.0,AA,,3,-3.0,DFW,1562.0,2012-05-02,2483,,,BOS,,N3ADAA,,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,7.4,,5
50.0,MQ,,6,-4.0,DCA,213.0,2012-08-25,4418,,,JFK,,N812MQ,,22.200000000000006,19.4,0.0,0.0,0.0,0.0,102.28,0.0,0.0,0.0,9.7,0.0,8
44.0,AA,,5,4.0,DFW,224.0,2012-11-09,472,,,IAH,,N521AA,,24.4,16.7,0.0,0.0,0.0,0.0,102.06,0.0,0.0,0.0,10.0,6.2,16
127.0,AA,,6,0.0,STL,888.0,2012-08-04,2223,,,LGA,,N473AA,,29.4,23.3,0.0,0.0,0.0,0.0,102.21,0.0,0.0,0.0,9.8,2.6,15
27.0,EV,,3,-4.0,AGS,143.0,2012-06-20,5541,,,ATL,,N859AS,,21.1,16.7,0.0,0.0,0.0,0.0,102.03,0.0,0.0,0.0,10.0,0.0,10
35.0,OO,,2,-4.0,PDX,129.0,2012-09-25,5437,,,SEA,,N566SW,,15.0,10.0,0.0,0.0,0.0,0.0,102.18,0.0,0.0,0.0,10.0,2.1,19
69.0,B6,,5,4.0,RDU,427.0,2012-07-20,1103,,,JFK,,N179JB,,20.6,18.9,0.0,0.0,-1.0,1.0,101.48,0.0,0.0,0.0,9.2,4.6000000000000005,10
166.0,US,,5,-2.0,RSW,993.0,2012-01-13,1147,,,PHL,,N114UW,,10.6,6.7,1.0,0.0,0.0,1.0,99.38,0.0,0.0,0.0,9.2,7.2,8
89.0,US,,1,-6.0,ATL,666.0,2012-03-26,1289,,,PHL,,N721UW,,9.4,7.800000000000002,0.0,0.0,0.0,0.0,100.74,0.0,0.0,0.0,9.8,0.0,7
156.0,WN,,1,2.0,BNA,1449.0,2012-02-13,2593,,,PHX,,N910WN,,10.0,1.1,0.0,0.0,0.0,0.0,101.32,0.0,0.0,0.0,10.0,2.6,12
233.0,DL,,2,-5.0,SAN,1892.0,2012-09-11,2367,,,ATL,,N3754A,,28.3,10.6,0.0,0.0,0.0,0.0,102.24,0.0,0.0,0.0,10.0,4.1000000000000005,20
115.0,DL,,6,-4.0,DCA,931.0,2012-04-07,1464,,,MSP,,N327NB,,9.4,-1.1,0.0,0.0,0.0,1.0,102.01,0.0,0.0,0.0,8.7,3.6,7
90.0,AA,,3,-3.0,ABQ,569.0,2012-04-11,477,,,DFW,,N557AA,,20.6,16.7,0.0,0.0,0.0,0.0,101.85,0.0,0.0,0.0,9.9,0.0,14
288.0,US,0.0,3,-3.0,SLC,1727.0,2012-10-17,449,0.0,41.0,CLT,0.0,N680AW,0.0,22.200000000000006,7.2,0.0,0.0,0.0,0.0,101.28,0.0,0.0,0.0,10.0,5.1000000000000005,20
86.0,WN,60.0,4,65.0,RDU,534.0,2012-05-03,2246,0.0,0.0,MCO,0.0,N356SW,0.0,21.700000000000006,20.0,0.0,0.0,0.0,0.0,101.92,0.0,0.0,0.0,10.0,3.1,6
54.0,EV,,1,-1.0,CRW,363.0,2012-05-28,5074,,,ATL,,N856AS,,26.700000000000006,18.9,0.0,0.0,0.0,0.0,101.55,0.0,0.0,0.0,10.0,7.7,16
120.0,AS,,2,-3.0,SEA,954.0,2012-07-17,469,,,LAX,,N619AS,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,8
231.0,UA,,1,-3.0,PDX,1739.0,2012-01-30,643,,,ORD,,N418UA,,0.0,-5.6000000000000005,0.0,0.0,0.0,0.0,101.55,0.0,0.0,0.0,10.0,6.7,15
218.0,UA,,1,3.0,DEN,1605.0,2012-04-16,1735,,,EWR,,N75435,,26.1,13.3,0.0,0.0,0.0,0.0,101.63,0.0,0.0,0.0,9.6,1.5,15
91.0,F9,,5,-5.0,DEN,641.0,2012-08-03,135,,,DFW,,N905FR,,29.4,18.9,0.0,0.0,0.0,0.0,100.95,0.0,0.0,0.0,10.0,7.2,14
95.0,US,,5,7.0,FLL,631.0,2012-11-30,1683,,,CLT,,N445US,,5.0,1.1,0.0,0.0,0.0,0.0,102.96,0.0,0.0,0.0,9.6,1.5,14
136.0,AS,70.0,6,70.0,JNU,909.0,2012-06-16,61,0.0,8.0,SEA,0.0,N762AS,0.0,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,10.0,,8
204.0,B6,,1,-9.0,SJU,1598.0,2012-08-20,709,,,JFK,,N652JB,,23.9,14.4,0.0,0.0,0.0,1.0,101.17,0.0,0.0,0.0,10.0,3.6,22
318.0,US,,5,-3.0,SFO,2521.0,2012-06-15,711,,,PHL,,N188US,,25.6,11.1,0.0,0.0,0.0,0.0,102.54,0.0,0.0,0.0,10.0,4.6000000000000005,16
91.0,MQ,,1,-6.0,ASE,737.0,2012-06-25,3889,,,LAX,,N525MQ,,15.6,12.2,0.0,0.0,0.0,0.0,101.51,0.0,0.0,0.0,10.0,2.1,9
57.0,EV,0.0,2,33.0,CRW,363.0,2012-09-18,5482,33.0,3.0,ATL,0.0,N919EV,0.0,22.8,20.0,0.0,0.0,0.0,1.0,100.67,0.0,1.0,0.0,9.3,5.7,15
30.0,YV,,6,-2.0,MYR,157.0,2012-09-01,2622,,,CLT,,N921FJ,,23.3,21.1,0.0,0.0,0.0,1.0,101.93,0.0,1.0,0.0,9.9,0.0,8
59.0,MQ,,4,-4.0,SMF,373.0,2012-09-13,3044,,,LAX,,N838MQ,,23.3,18.3,1.0,0.0,0.0,0.0,101.67,0.0,0.0,0.0,4.9,2.1,17
40.0,B6,,6,-8.0,LGB,231.0,2012-09-29,287,,,LAS,,N606JB,,22.8,2.8000000000000003,0.0,0.0,0.0,0.0,101.04,0.0,0.0,0.0,10.0,4.1000000000000005,10
175.0,UA,,2,-3.0,IAH,1379.0,2012-08-28,459,,,LAX,,N495UA,,20.6,16.7,0.0,0.0,0.0,0.0,101.24,0.0,0.0,0.0,10.0,0.0,9
45.0,EV,,3,-4.0,FAY,331.0,2012-02-15,5200,,,ATL,,N849AS,,2.8000000000000003,1.7000000000000002,0.0,0.0,0.0,0.0,102.19,0.0,0.0,0.0,8.1,0.0,12
116.0,DL,,7,-6.0,ATL,907.0,2012-04-08,2130,,,MSP,,N901DA,,7.800000000000002,-4.4,0.0,0.0,0.0,0.0,102.26,0.0,0.0,0.0,10.0,4.1000000000000005,5
64.0,DL,,2,23.0,MCO,404.0,2012-10-09,2069,,,ATL,,N507US,,11.7,8.9,0.0,0.0,0.0,0.0,101.98,0.0,0.0,0.0,9.2,2.1,10
77.0,EV,,4,0.0,CLE,554.0,2012-06-28,5594,,,ATL,,N138EV,,23.9,12.2,0.0,0.0,0.0,0.0,101.56,0.0,0.0,0.0,10.0,2.1,7
269.0,DL,,2,-3.0,SLC,1990.0,2012-05-08,1773,,,JFK,,N6705Y,,16.1,11.1,0.0,0.0,0.0,1.0,101.53,0.0,0.0,0.0,9.9,7.7,16
56.0,DL,,4,6.0,MEM,332.0,2012-09-13,2180,,,ATL,,N928DL,,17.8,12.8,0.0,0.0,0.0,0.0,102.45,0.0,0.0,0.0,10.0,3.1,10
103.0,US,,4,-4.0,PHL,666.0,2012-03-01,1841,,,ATL,,N952UW,,16.1,14.4,0.0,0.0,0.0,1.0,101.2,0.0,1.0,0.0,9.4,4.1000000000000005,10
143.0,AA,,4,3.0,DFW,985.0,2012-10-11,1785,,,MCO,,N530AA,,26.1,18.9,0.0,0.0,0.0,0.0,102.16,0.0,0.0,0.0,9.9,5.7,15
156.0,AA,,1,11.0,LGA,1096.0,2012-07-16,592,,,MIA,,N3BWAA,,29.4,21.700000000000006,1.0,0.0,0.0,1.0,101.88,0.0,1.0,0.0,9.2,2.6,16
77.0,EV,,5,-10.0,MCI,533.0,2012-09-28,6150,,,DEN,,N12142,,7.2,5.0,0.0,0.0,0.0,0.0,102.05,0.0,0.0,0.0,9.9,3.1,13
44.0,MQ,,4,-6.0,CMH,296.0,2012-04-05,4060,,,ORD,,N826MQ,,8.3,-1.7000000000000002,0.0,0.0,0.0,0.0,101.86,0.0,0.0,0.0,10.0,9.8,20
58.0,OO,,2,0.0,GJT,438.0,2012-05-01,2974,,,PHX,,N496CA,,26.700000000000006,2.2,0.0,0.0,0.0,0.0,100.72,0.0,0.0,0.0,10.0,3.6,8
108.0,AA,,1,-9.0,DFW,731.0,2012-09-10,513,,,ATL,,N493AA,,27.200000000000006,11.1,0.0,0.0,0.0,0.0,101.8,0.0,0.0,0.0,10.0,1.5,20
59.0,MQ,,7,-3.0,PIT,413.0,2012-12-02,4095,,,ORD,,N670MQ,,15.0,11.7,0.0,0.0,0.0,1.0,101.45,0.0,0.0,0.0,8.3,4.1000000000000005,16
158.0,AA,,5,2.0,SNA,1205.0,2012-08-17,1705,,,DFW,,N3FYAA,,25.0,19.4,0.0,0.0,0.0,0.0,101.34,0.0,0.0,0.0,10.0,2.6,9
120.0,AA,0.0,1,53.0,ORD,867.0,2012-06-04,537,19.0,0.0,BOS,0.0,N3ARAA,0.0,11.1,9.4,0.0,0.0,0.0,1.0,100.56,0.0,0.0,0.0,5.8,11.3,18
54.0,WN,,5,15.0,OAK,337.0,2012-10-19,3597,,,LAX,,N231WN,,19.4,17.8,1.0,0.0,0.0,0.0,101.56,0.0,0.0,0.0,10.0,1.5,10
65.0,MQ,,1,-4.0,MHK,431.0,2012-09-24,2834,,,DFW,,N655MQ,,35.0,11.7,0.0,0.0,0.0,0.0,101.47,0.0,0.0,0.0,10.0,6.7,20
